PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,Time,Sensor,Calibration,User,delta_t,Time_Unit,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
8471,2008-08-20 0:00,4:17:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.116,min,8.506,ppm (mg/L),14.487,°C,1028,hPa,Humid,0,0,,0,29.907,47609,49786.47,7,2500,#N/A
8475,2008-08-20 0:00,4:17:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.166,min,8.516,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.91,47605,49789.18,7,2500,#N/A
8479,2008-08-20 0:00,4:17:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.217,min,8.523,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.909,47610,49789.18,7,2500,#N/A
8483,2008-08-20 0:00,4:17:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.266,min,8.519,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.911,47605,49780.15,7,2500,#N/A
8487,2008-08-20 0:00,4:17:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.316,min,8.508,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.918,47612,49780.49,7,2500,#N/A
8491,2008-08-20 0:00,4:17:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.367,min,8.513,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.911,47606,49787.29,7,2500,#N/A
8495,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.416,min,8.505,ppm (mg/L),14.481,°C,1028,hPa,Humid,0,0,,0,29.911,47603,49780.73,7,2500,#N/A
8499,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.467,min,8.521,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.908,47611,49785.97,7,2500,#N/A
8503,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.517,min,8.512,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.907,47606,49787.01,7,2500,#N/A
8507,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.566,min,8.521,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.914,47602,49784.76,7,2500,#N/A
8511,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.616,min,8.512,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.917,47610,49784.48,7,2500,#N/A
8515,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.667,min,8.519,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.906,47608,49788.83,7,2500,#N/A
8519,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.716,min,8.508,ppm (mg/L),14.469,°C,1028,hPa,Humid,0,0,,0,29.912,47606,49785.85,7,2500,#N/A
8523,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.767,min,8.529,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.903,47598,49784.21,7,2500,#N/A
8527,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.817,min,8.529,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.909,47606,49784.67,7,2500,#N/A
8531,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.866,min,8.523,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.909,47606,49783.52,7,2500,#N/A
8535,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.917,min,8.52,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.907,47604,49785.9,7,2500,#N/A
8539,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,47.966,min,8.522,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.91,47601,49792.07,7,2500,#N/A
8543,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.016,min,8.527,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.903,47601,49782.75,7,2500,#N/A
8547,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.067,min,8.533,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.904,47604,49787.81,7,2500,#N/A
8551,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.116,min,8.526,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.907,47603,49789.84,7,2500,#N/A
8555,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.167,min,8.525,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.903,47604,49784.12,7,2500,#N/A
8559,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.217,min,8.531,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.911,47602,49780.89,7,2500,#N/A
8563,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.266,min,8.539,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.898,47601,49788.74,7,2500,#N/A
8567,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.317,min,8.523,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.909,47607,49785.41,7,2500,#N/A
8571,2008-08-20 0:00,4:18:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.366,min,8.528,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.915,47602,49784.9,7,2500,#N/A
8575,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.416,min,8.531,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.901,47603,49792.35,7,2500,#N/A
8579,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.467,min,8.526,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.907,47607,49785.67,7,2500,#N/A
8583,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.517,min,8.514,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.915,47605,49790.01,7,2500,#N/A
8587,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.566,min,8.526,ppm (mg/L),14.419,°C,1028,hPa,Humid,0,0,,0,29.91,47609,49784.67,7,2500,#N/A
8591,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.616,min,8.532,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.91,47603,49784.5,7,2500,#N/A
8595,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.667,min,8.521,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.908,47605,49788.47,7,2500,#N/A
8599,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.717,min,8.523,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.911,47608,49787.96,7,2500,#N/A
8603,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.766,min,8.537,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.898,47603,49789.81,7,2500,#N/A
8607,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.816,min,8.536,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.899,47609,49783.21,7,2500,#N/A
8611,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.867,min,8.53,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.907,47603,49787.72,7,2500,#N/A
8615,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.917,min,8.531,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.901,47601,49790.74,7,2500,#N/A
8619,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,48.967,min,8.525,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.909,47600,49783.65,7,2500,#N/A
8623,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.016,min,8.513,ppm (mg/L),14.463,°C,1028,hPa,Humid,0,0,,0,29.908,47600,49783.69,7,2500,#N/A
8627,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.067,min,8.521,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.909,47597,49785.78,7,2500,#N/A
8631,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.116,min,8.533,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.909,47597,49790.17,7,2500,#N/A
8635,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.166,min,8.52,ppm (mg/L),14.45,°C,1028,hPa,Humid,0,0,,0,29.905,47600,49783.83,7,2500,#N/A
8639,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.217,min,8.523,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.909,47599,49785.23,7,2500,#N/A
8643,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.266,min,8.532,ppm (mg/L),14.419,°C,1028,hPa,Humid,0,0,,0,29.902,47598,49786.22,7,2500,#N/A
8647,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.317,min,8.525,ppm (mg/L),14.456,°C,1028,hPa,Humid,0,0,,0,29.895,47597,49785.57,7,2500,#N/A
8651,2008-08-20 0:00,4:19:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.366,min,8.524,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.907,47604,49791.07,7,2500,#N/A
8655,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.417,min,8.541,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.901,47598,49781.63,7,2500,#N/A
8659,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.466,min,8.539,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.903,47602,49787.46,7,2500,#N/A
8663,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.516,min,8.535,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.909,47593,49783.75,7,2500,#N/A
8667,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.567,min,8.531,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.909,47596,49791.28,7,2500,#N/A
8671,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.616,min,8.522,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.912,47597,49792.99,7,2500,#N/A
8675,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.667,min,8.52,ppm (mg/L),14.419,°C,1028,hPa,Humid,0,0,,0,29.918,47601,49789.67,7,2500,#N/A
8679,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.716,min,8.524,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.905,47600,49788.07,7,2500,#N/A
8683,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.766,min,8.535,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.904,47592,49788.97,7,2500,#N/A
8687,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.816,min,8.543,ppm (mg/L),14.37,°C,1028,hPa,Humid,0,0,,0,29.909,47599,49788.44,7,2500,#N/A
8691,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.867,min,8.538,ppm (mg/L),14.382,°C,1028,hPa,Humid,0,0,,0,29.91,47601,49794.8,7,2500,#N/A
8695,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.916,min,8.536,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.9,47598,49788.24,7,2500,#N/A
8699,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,49.966,min,8.517,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.911,47598,49790.13,7,2500,#N/A
8703,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.017,min,8.54,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.9,47595,49790.28,7,2500,#N/A
8707,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.066,min,8.539,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.906,47589,49788.69,7,2500,#N/A
8711,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.116,min,8.529,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.903,47597,49786.87,7,2500,#N/A
8715,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.167,min,8.54,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.902,47598,49785.91,7,2500,#N/A
8719,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.216,min,8.534,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.908,47598,49792.49,7,2500,#N/A
8723,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.266,min,8.538,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.908,47595,49783.06,7,2500,#N/A
8727,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.317,min,8.539,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.898,47592,49787.68,7,2500,#N/A
8731,2008-08-20 0:00,4:20:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.366,min,8.531,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.901,47592,49783.01,7,2500,#N/A
8735,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.417,min,8.523,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.909,47594,49788.63,7,2500,#N/A
8739,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.467,min,8.521,ppm (mg/L),14.438,°C,1028,hPa,Humid,0,0,,0,29.908,47587,49785.4,7,2500,#N/A
8743,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.516,min,8.544,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.905,47589,49783.2,7,2500,#N/A
8747,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.567,min,8.532,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.907,47600,49790.93,7,2500,#N/A
8751,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.616,min,8.536,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.908,47606,49786.11,7,2500,#N/A
8755,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.666,min,8.538,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.913,47597,49782.11,7,2500,#N/A
8759,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.717,min,8.542,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.908,47590,49783.77,7,2500,#N/A
8763,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.766,min,8.551,ppm (mg/L),14.358,°C,1028,hPa,Humid,0,0,,0,29.904,47601,49788.96,7,2500,#N/A
8767,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.816,min,8.537,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.914,47598,49789.2,7,2500,#N/A
8771,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.867,min,8.547,ppm (mg/L),14.382,°C,1028,hPa,Humid,0,0,,0,29.898,47598,49783.94,7,2500,#N/A
8775,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.916,min,8.541,ppm (mg/L),14.382,°C,1028,hPa,Humid,0,0,,0,29.906,47597,49781.93,7,2500,#N/A
8779,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,50.967,min,8.541,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.909,47592,49787.92,7,2500,#N/A
8783,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.017,min,8.538,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.902,47592,49789.64,7,2500,#N/A
8787,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.066,min,8.539,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.904,47596,49789.47,7,2500,#N/A
8791,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.117,min,8.544,ppm (mg/L),14.382,°C,1028,hPa,Humid,0,0,,0,29.902,47598,49788.36,7,2500,#N/A
8795,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.167,min,8.539,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.906,47595,49788.35,7,2500,#N/A
8799,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.216,min,8.536,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.902,47590,49785.55,7,2500,#N/A
8803,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.266,min,8.532,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.905,47593,49788.93,7,2500,#N/A
8807,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.317,min,8.527,ppm (mg/L),14.419,°C,1028,hPa,Humid,0,0,,0,29.908,47589,49790.14,7,2500,#N/A
8811,2008-08-20 0:00,4:21:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.366,min,8.543,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.906,47593,49788.96,7,2500,#N/A
8815,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.417,min,8.551,ppm (mg/L),14.37,°C,1028,hPa,Humid,0,0,,0,29.898,47597,49792.64,7,2500,#N/A
8819,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.467,min,8.538,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.905,47588,49788.51,7,2500,#N/A
8823,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.516,min,8.543,ppm (mg/L),14.37,°C,1028,hPa,Humid,0,0,,0,29.909,47598,49791.51,7,2500,#N/A
8827,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.567,min,8.544,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.9,47593,49789.74,7,2500,#N/A
8831,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.616,min,8.533,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.903,47589,49791.02,7,2500,#N/A
8835,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.666,min,8.528,ppm (mg/L),14.426,°C,1028,hPa,Humid,0,0,,0,29.905,47589,49790.94,7,2500,#N/A
8839,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.717,min,8.522,ppm (mg/L),14.444,°C,1028,hPa,Humid,0,0,,0,29.905,47592,49790.55,7,2500,#N/A
8843,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.766,min,8.535,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.906,47595,49784.21,7,2500,#N/A
8847,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.816,min,8.529,ppm (mg/L),14.419,°C,1028,hPa,Humid,0,0,,0,29.906,47593,49791.01,7,2500,#N/A
8851,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.867,min,8.529,ppm (mg/L),14.419,°C,1028,hPa,Humid,0,0,,0,29.906,47591,49788.87,7,2500,#N/A
8855,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.916,min,8.531,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.898,47594,49793.05,7,2500,#N/A
8859,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,51.967,min,8.536,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.902,47595,49787.18,7,2500,#N/A
8863,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.017,min,8.535,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.911,47584,49785.88,7,2500,#N/A
8867,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.066,min,8.541,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.904,47591,49789.01,7,2500,#N/A
8871,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.117,min,8.526,ppm (mg/L),14.432,°C,1028,hPa,Humid,0,0,,0,29.904,47591,49792.3,7,2500,#N/A
8875,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.167,min,8.539,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.898,47591,49787.35,7,2500,#N/A
8879,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.217,min,8.536,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.9,47588,49788.84,7,2500,#N/A
8883,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.266,min,8.536,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.902,47585,49785.29,7,2500,#N/A
8887,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.317,min,8.537,ppm (mg/L),14.401,°C,1028,hPa,Humid,0,0,,0,29.904,47591,49782.66,7,2500,#N/A
8891,2008-08-20 0:00,4:22:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.367,min,8.539,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.903,47585,49787.31,7,2500,#N/A
8895,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.416,min,8.545,ppm (mg/L),14.364,°C,1028,hPa,Humid,0,0,,0,29.909,47584,49793.47,7,2500,#N/A
8899,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.467,min,8.544,ppm (mg/L),14.382,°C,1028,hPa,Humid,0,0,,0,29.902,47591,49784.86,7,2500,#N/A
8903,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.516,min,8.537,ppm (mg/L),14.407,°C,1028,hPa,Humid,0,0,,0,29.901,47593,49785.39,7,2500,#N/A
8907,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.566,min,8.549,ppm (mg/L),14.376,°C,1028,hPa,Humid,0,0,,0,29.899,47587,49789.11,7,2500,#N/A
8911,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.617,min,8.555,ppm (mg/L),14.358,°C,1028,hPa,Humid,0,0,,0,29.898,47584,49789.81,7,2500,#N/A
8915,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.666,min,8.561,ppm (mg/L),14.333,°C,1028,hPa,Humid,0,0,,0,29.902,47585,49791.75,7,2500,#N/A
8919,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.716,min,8.557,ppm (mg/L),14.345,°C,1028,hPa,Humid,0,0,,0,29.901,47588,49791,7,2500,#N/A
8923,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.767,min,8.562,ppm (mg/L),14.339,°C,1028,hPa,Humid,0,0,,0,29.898,47585,49794.34,7,2500,#N/A
8927,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.816,min,8.544,ppm (mg/L),14.364,°C,1028,hPa,Humid,0,0,,0,29.91,47587,49791.66,7,2500,#N/A
8931,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.867,min,8.551,ppm (mg/L),14.37,°C,1028,hPa,Humid,0,0,,0,29.898,47587,49795.47,7,2500,#N/A
8935,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.917,min,8.559,ppm (mg/L),14.345,°C,1028,hPa,Humid,0,0,,0,29.899,47585,49789.64,7,2500,#N/A
8939,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,52.966,min,8.552,ppm (mg/L),14.352,°C,1028,hPa,Humid,0,0,,0,29.905,47589,49784.56,7,2500,#N/A
8943,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,53.017,min,8.538,ppm (mg/L),14.395,°C,1028,hPa,Humid,0,0,,0,29.905,47586,49789.12,7,2500,#N/A
8947,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,53.066,min,8.541,ppm (mg/L),14.389,°C,1028,hPa,Humid,0,0,,0,29.904,47589,49791.68,7,2500,#N/A
8951,2008-08-20 0:00,4:23:00 PM,Sensor2 (PSt3),2008-08-20 13:27,default,53.116,min,8.536,ppm (mg/L),14.413,°C,1028,hPa,Humid,0,0,,0,29.9,47589,49796.86,7,2500,#N/A
