PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,Time,Sensor,Calibration,User,delta_t,Time_Unit,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
3595,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,44.917,min,8.774,ppm (mg/L),13.174,°C,1028,hPa,Humid,0,0,,0,30.132,47604,45583.84,7,2500,#N/A
3599,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,44.967,min,8.756,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.139,47602,45576.94,7,2500,#N/A
3603,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.017,min,8.734,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.15,47603,45579.07,7,2500,#N/A
3607,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.067,min,8.744,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.138,47610,45584.71,7,2500,#N/A
3611,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.117,min,8.758,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.125,47597,45581.22,7,2500,#N/A
3615,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.167,min,8.741,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.136,47601,45578.95,7,2500,#N/A
3619,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.217,min,8.753,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.129,47599,45575.94,7,2500,#N/A
3623,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.267,min,8.76,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.123,47596,45576.59,7,2500,#N/A
3627,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.317,min,8.75,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.133,47591,45580.75,7,2500,#N/A
3631,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.367,min,8.763,ppm (mg/L),13.217,°C,1028,hPa,Humid,0,0,,0,30.127,47597,45577.68,7,2500,#N/A
3635,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.417,min,8.766,ppm (mg/L),13.18,°C,1028,hPa,Humid,0,0,,0,30.139,47593,45574.06,7,2500,#N/A
3639,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.467,min,8.775,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.122,47593,45578.85,7,2500,#N/A
3643,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.517,min,8.772,ppm (mg/L),13.168,°C,1028,hPa,Humid,0,0,,0,30.137,47592,45573.8,7,2500,#N/A
3647,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.567,min,8.765,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.135,47585,45570.91,7,2500,#N/A
3651,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.617,min,8.765,ppm (mg/L),13.217,°C,1028,hPa,Humid,0,0,,0,30.124,47580,45576.25,7,2500,#N/A
3655,2008-08-20 0:00,2:22:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.667,min,8.76,ppm (mg/L),13.217,°C,1028,hPa,Humid,0,0,,0,30.131,47587,45573.22,7,2500,#N/A
3659,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.717,min,8.766,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.128,47582,45576.04,7,2500,#N/A
3663,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.767,min,8.773,ppm (mg/L),13.198,°C,1028,hPa,Humid,0,0,,0,30.122,47585,45569.97,7,2500,#N/A
3667,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.817,min,8.762,ppm (mg/L),13.217,°C,1028,hPa,Humid,0,0,,0,30.128,47579,45582.19,7,2500,#N/A
3671,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.867,min,8.757,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.129,47582,45576.54,7,2500,#N/A
3675,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.917,min,8.75,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.124,47583,45582.42,7,2500,#N/A
3679,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,45.967,min,8.754,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.125,47582,45575.05,7,2500,#N/A
3683,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.017,min,8.762,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.118,47582,45572.11,7,2500,#N/A
3687,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.067,min,8.749,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.123,47580,45577.14,7,2500,#N/A
3691,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.117,min,8.75,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.124,47572,45577.71,7,2500,#N/A
3695,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.167,min,8.751,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.118,47576,45573.46,7,2500,#N/A
3699,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.217,min,8.757,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.121,47574,45575.38,7,2500,#N/A
3703,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.267,min,8.754,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.127,47578,45572.66,7,2500,#N/A
3707,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.317,min,8.762,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.115,47575,45572.75,7,2500,#N/A
3711,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.367,min,8.747,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.123,47579,45577.08,7,2500,#N/A
3715,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.417,min,8.746,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.119,47574,45574.96,7,2500,#N/A
3719,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.467,min,8.73,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.126,47567,45575.81,7,2500,#N/A
3723,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.517,min,8.721,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.126,47562,45579.53,7,2500,#N/A
3727,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.567,min,8.727,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.116,47565,45572.61,7,2500,#N/A
3731,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.617,min,8.73,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.12,47567,45576.15,7,2500,#N/A
3735,2008-08-20 0:00,2:23:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.667,min,8.726,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.117,47564,45573.73,7,2500,#N/A
3739,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.717,min,8.726,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.123,47561,45578.02,7,2500,#N/A
3743,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.767,min,8.73,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.12,47563,45575.4,7,2500,#N/A
3747,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.816,min,8.734,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.113,47566,45572.59,7,2500,#N/A
3751,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.867,min,8.716,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.119,47561,45577.16,7,2500,#N/A
3755,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.917,min,8.706,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.116,47560,45579.02,7,2500,#N/A
3759,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,46.967,min,8.715,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.123,47557,45581.15,7,2500,#N/A
3763,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.017,min,8.725,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.121,47555,45576.61,7,2500,#N/A
3767,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.067,min,8.713,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.126,47548,45568.44,7,2500,#N/A
3771,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.117,min,8.72,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.125,47547,45570.54,7,2500,#N/A
3775,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.167,min,8.724,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.115,47551,45576.15,7,2500,#N/A
3779,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.217,min,8.725,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.116,47550,45574.88,7,2500,#N/A
3783,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.267,min,8.733,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.114,47540,45576.56,7,2500,#N/A
3787,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.317,min,8.734,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.112,47548,45574.96,7,2500,#N/A
3791,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.367,min,8.763,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.108,47546,45571.49,7,2500,#N/A
3795,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.417,min,8.758,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.106,47548,45568.85,7,2500,#N/A
3799,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.467,min,8.74,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.113,47547,45573,7,2500,#N/A
3803,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.516,min,8.742,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.113,47540,45573.61,7,2500,#N/A
3807,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.567,min,8.771,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.098,47541,45574.72,7,2500,#N/A
3811,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.617,min,8.755,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.116,47531,45568.55,7,2500,#N/A
3815,2008-08-20 0:00,2:24:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.667,min,8.751,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.115,47535,45571.82,7,2500,#N/A
3819,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.717,min,8.756,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.112,47532,45572.87,7,2500,#N/A
3823,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.767,min,8.747,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.109,47540,45577.18,7,2500,#N/A
3827,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.816,min,8.741,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.106,47528,45571.99,7,2500,#N/A
3831,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.867,min,8.755,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.107,47533,45575.54,7,2500,#N/A
3835,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.917,min,8.759,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.099,47538,45565.03,7,2500,#N/A
3839,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,47.967,min,8.758,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.106,47538,45573.89,7,2500,#N/A
3843,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.017,min,8.755,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.116,47533,45575.95,7,2500,#N/A
3847,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.067,min,8.759,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.105,47525,45575.06,7,2500,#N/A
3851,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.117,min,8.745,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.106,47535,45575.3,7,2500,#N/A
3855,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.167,min,8.758,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.103,47529,45571.11,7,2500,#N/A
3859,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.216,min,8.767,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.095,47525,45576.52,7,2500,#N/A
3863,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.267,min,8.771,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.101,47532,45569.05,7,2500,#N/A
3867,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.317,min,8.771,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.103,47526,45572.34,7,2500,#N/A
3871,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.367,min,8.767,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.097,47526,45571.35,7,2500,#N/A
3875,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.417,min,8.758,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.104,47522,45570.53,7,2500,#N/A
3879,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.467,min,8.762,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.098,47519,45570.71,7,2500,#N/A
3883,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.517,min,8.744,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.102,47521,45572.69,7,2500,#N/A
3887,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.567,min,8.739,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.104,47516,45571.36,7,2500,#N/A
3891,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.617,min,8.758,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.103,47511,45578.65,7,2500,#N/A
3895,2008-08-20 0:00,2:25:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.667,min,8.76,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.106,47517,45571.82,7,2500,#N/A
3899,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.717,min,8.764,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.099,47517,45576.72,7,2500,#N/A
3903,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.767,min,8.743,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.109,47513,45576.88,7,2500,#N/A
3907,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.817,min,8.751,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.099,47519,45571.28,7,2500,#N/A
3911,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.867,min,8.755,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.105,47513,45568.69,7,2500,#N/A
3915,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.917,min,8.755,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.105,47513,45574.83,7,2500,#N/A
3919,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,48.967,min,8.77,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.091,47509,45570.25,7,2500,#N/A
3923,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.017,min,8.77,ppm (mg/L),13.272,°C,1028,hPa,Humid,0,0,,0,30.094,47514,45571.79,7,2500,#N/A
3927,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.067,min,8.775,ppm (mg/L),13.279,°C,1028,hPa,Humid,0,0,,0,30.084,47505,45572.27,7,2500,#N/A
3931,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.117,min,8.75,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.105,47512,45573.48,7,2500,#N/A
3935,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.167,min,8.758,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.095,47509,45578.75,7,2500,#N/A
3939,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.217,min,8.752,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.1,47506,45573,7,2500,#N/A
3943,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.267,min,8.75,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.097,47500,45571.51,7,2500,#N/A
3947,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.317,min,8.752,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.09,47500,45575.41,7,2500,#N/A
3951,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.367,min,8.76,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.087,47511,45573.03,7,2500,#N/A
3955,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.417,min,8.745,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.093,47502,45574.99,7,2500,#N/A
3959,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.467,min,8.759,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.086,47503,45571.59,7,2500,#N/A
3963,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.517,min,8.738,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.102,47502,45569.19,7,2500,#N/A
3967,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.567,min,8.76,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.079,47502,45570.28,7,2500,#N/A
3971,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.616,min,8.74,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.099,47497,45574.16,7,2500,#N/A
3975,2008-08-20 0:00,2:26:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.667,min,8.749,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.096,47493,45574.75,7,2500,#N/A
3979,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.717,min,8.747,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.093,47494,45575.27,7,2500,#N/A
3983,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.767,min,8.745,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.101,47496,45576.23,7,2500,#N/A
3987,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.817,min,8.752,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.092,47494,45568.67,7,2500,#N/A
3991,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.867,min,8.74,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.099,47491,45570.24,7,2500,#N/A
3995,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.917,min,8.747,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.091,47488,45570.7,7,2500,#N/A
3999,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,49.967,min,8.747,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.093,47491,45571.7,7,2500,#N/A
4003,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.016,min,8.754,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.084,47482,45573.86,7,2500,#N/A
4007,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.067,min,8.744,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.086,47482,45571.21,7,2500,#N/A
4011,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.117,min,8.749,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.077,47482,45570.81,7,2500,#N/A
4015,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.167,min,8.746,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.086,47484,45570.99,7,2500,#N/A
4019,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.217,min,8.751,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.088,47478,45575.28,7,2500,#N/A
4023,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.267,min,8.755,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.078,47484,45574.94,7,2500,#N/A
4027,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.317,min,8.752,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.084,47485,45569.29,7,2500,#N/A
4031,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.367,min,8.76,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.085,47482,45572.59,7,2500,#N/A
4035,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.417,min,8.764,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.072,47482,45572.97,7,2500,#N/A
4039,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.467,min,8.749,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.082,47479,45574.58,7,2500,#N/A
4043,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.517,min,8.754,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.082,47471,45574.74,7,2500,#N/A
4047,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.567,min,8.754,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.081,47477,45572.39,7,2500,#N/A
4051,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.616,min,8.767,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.084,47478,45571.78,7,2500,#N/A
4055,2008-08-20 0:00,2:27:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.667,min,8.755,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.088,47467,45567.28,7,2500,#N/A
4059,2008-08-20 0:00,2:28:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.717,min,8.759,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.08,47473,45569.66,7,2500,#N/A
4063,2008-08-20 0:00,2:28:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.767,min,8.76,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.088,47471,45571.06,7,2500,#N/A
4067,2008-08-20 0:00,2:28:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.817,min,8.753,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.077,47463,45575.91,7,2500,#N/A
4071,2008-08-20 0:00,2:28:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.867,min,8.745,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.077,47460,45570.92,7,2500,#N/A
4075,2008-08-20 0:00,2:28:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,50.917,min,8.729,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.087,47462,45572.42,7,2500,#N/A
